Graph,n,m,ccCount,numBCC,maxV,maxE,S_BCC
/home/graphwork/Graphs/SNAP/sx-mathoverflow.mtx,24818,187986,104,6075,18627,181884,0.954103
/home/graphwork/Graphs/SNAP/as-735_G_501.mtx,7716,9342,2820,1916,2978,7419,0.674848
/home/graphwork/Graphs/SNAP/as-735_G_634.mtx,7716,10754,2117,2118,3473,8613,0.708288
/home/graphwork/Graphs/SNAP/as-735_G_454.mtx,7716,8745,3049,1855,2807,6877,0.657026
/home/graphwork/Graphs/SNAP/as-735_G_424.mtx,7716,8378,3204,1816,2690,6547,0.644982
/home/graphwork/Graphs/SNAP/sx-stackoverflow_A2Q.mtx,2601977,15786816,182621,890733,1528557,14895957,0.916457
/home/graphwork/Graphs/SNAP/roadNet-TX.mtx,1393383,1921660,13890,293694,1050434,1572562,0.801183
/home/graphwork/Graphs/SNAP/Oregon-2_G_1.mtx,11806,31180,907,3285,7602,27870,0.854057
/home/graphwork/Graphs/SNAP/as-735_G_428.mtx,7716,8452,3175,1819,2712,6609,0.647035
/home/graphwork/Graphs/SNAP/as-735_G_212.mtx,7716,6782,3985,1627,2099,5143,0.582002
/home/graphwork/Graphs/SNAP/as-caida_G_028.mtx,31379,42481,10135,7723,13509,34733,0.713205
/home/graphwork/Graphs/SNAP/web-BerkStan.mtx,685230,6649470,676,62295,489296,5939242,0.884413
/home/graphwork/Graphs/SNAP/p2p-Gnutella04.mtx,10879,39994,4,2498,8379,37497,0.917528
/home/graphwork/Graphs/SNAP/Oregon-1_nodename.mtx,11492,0,11492,0,0,0,0.000000
/home/graphwork/Graphs/SNAP/as-735_G_367.mtx,7716,7949,3376,1784,2549,6149,0.628737
/home/graphwork/Graphs/SNAP/as-735_G_385.mtx,7716,8105,3313,1816,2579,6270,0.631907
/home/graphwork/Graphs/SNAP/as-caida_G_111.mtx,31379,52383,5580,9900,15882,42447,0.740211
/home/graphwork/Graphs/SNAP/as-735_G_415.mtx,7716,1225,7179,151,388,1075,0.249656
/home/graphwork/Graphs/SNAP/as-735_G_270.mtx,7716,6856,3834,1676,2194,5154,0.583442
/home/graphwork/Graphs/SNAP/as-735_G_659.mtx,7716,11106,1960,2172,3580,8923,0.715918
/home/graphwork/Graphs/SNAP/sx-superuser_C2Q.mtx,194085,238121,102415,40334,51336,197784,0.666696
/home/graphwork/Graphs/SNAP/as-735_G_537.mtx,7716,9713,2636,1952,3122,7746,0.685801
/home/graphwork/Graphs/SNAP/as-735_G_689.mtx,7716,11715,1681,2281,3750,9424,0.725551
/home/graphwork/Graphs/SNAP/as-735_G_380.mtx,7716,8054,3335,1807,2567,6231,0.630834
/home/graphwork/Graphs/SNAP/as-735_G_403.mtx,7716,8146,3266,1814,2631,6319,0.635996
/home/graphwork/Graphs/SNAP/as-735_G_408.mtx,7716,1181,7205,142,371,1040,0.243203
/home/graphwork/Graphs/SNAP/as-caida_G_018.mtx,31379,40198,11660,7147,12545,32999,0.702688
/home/graphwork/Graphs/SNAP/as-735_G_533.mtx,7716,9592,2684,1945,3081,7632,0.681970
/home/graphwork/Graphs/SNAP/as-735_G_294.mtx,7716,7459,3656,1739,2307,5690,0.604710
/home/graphwork/Graphs/SNAP/wiki-talk-temporal_temporal_edges.mtx,7833140,797304320,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_717.mtx,7716,4240,5647,810,1258,3426,0.500741
/home/graphwork/Graphs/SNAP/as-735_G_009.mtx,7716,5206,4681,1506,1526,3691,0.491395
/home/graphwork/Graphs/SNAP/as-735_G_429.mtx,7716,8471,3165,1829,2713,6621,0.647052
/home/graphwork/Graphs/SNAP/as-735_G_422.mtx,7716,8374,3204,1811,2696,6550,0.645683
/home/graphwork/Graphs/SNAP/as-735_G_649.mtx,7716,10870,2028,2155,3529,8705,0.710857
/home/graphwork/Graphs/SNAP/as-735_G_697.mtx,7716,5673,4943,1128,1639,4532,0.561484
/home/graphwork/Graphs/SNAP/as-735_G_383.mtx,7716,8089,3324,1807,2578,6266,0.632376
/home/graphwork/Graphs/SNAP/as-caida_G_009.mtx,31379,37172,13532,6316,11521,30833,0.692252
/home/graphwork/Graphs/SNAP/as-735_G_168.mtx,7716,6550,4097,1626,1992,4919,0.568313
/home/graphwork/Graphs/SNAP/as-735_G_095.mtx,7716,5949,4377,1546,1792,4398,0.539818
/home/graphwork/Graphs/SNAP/as-735_G_080.mtx,7716,5817,4424,1545,1746,4267,0.531266
/home/graphwork/Graphs/SNAP/wiki-RfA.mtx,11380,180980,4,3659,7719,177322,0.970598
/home/graphwork/Graphs/SNAP/as-735_G_349.mtx,7716,7750,3454,1798,2457,5936,0.617204
/home/graphwork/Graphs/SNAP/as-735_G_145.mtx,7716,6324,4195,1589,1926,4720,0.558142
/home/graphwork/Graphs/SNAP/as-735_G_265.mtx,7716,6850,3835,1692,2178,5134,0.581154
/home/graphwork/Graphs/SNAP/cit-HepPh.mtx,34546,420877,61,1415,32997,419305,0.994645
/home/graphwork/Graphs/SNAP/as-735_G_560.mtx,7716,9937,2519,1970,3218,7946,0.692642
/home/graphwork/Graphs/SNAP/as-735_G_251.mtx,7716,6992,3860,1665,2187,5317,0.590829
/home/graphwork/Graphs/SNAP/as-735_G_325.mtx,7716,7820,3536,1711,2457,6083,0.626092
/home/graphwork/Graphs/SNAP/sx-askubuntu_C2A.mtx,159316,162511,86680,44821,27780,117617,0.543038
/home/graphwork/Graphs/SNAP/email-Eu-core-temporal_Dept_2.mtx,172,1045,16,25,39,348,0.324934
/home/graphwork/Graphs/SNAP/as-735_G_277.mtx,7716,7267,3731,1721,2256,5528,0.598292
/home/graphwork/Graphs/SNAP/as-caida_G_006.mtx,31379,35547,14074,6193,11100,29326,0.680687
/home/graphwork/Graphs/SNAP/soc-Slashdot0902.mtx,82168,504230,1,30288,51528,473218,0.915036
/home/graphwork/Graphs/SNAP/as-caida_G_052.mtx,31379,45550,8938,8309,14117,37210,0.722875
/home/graphwork/Graphs/SNAP/as-735_G_184.mtx,7716,6629,4072,1599,2046,5029,0.577095
/home/graphwork/Graphs/SNAP/as-735_G_621.mtx,7716,10585,2176,2105,3429,8466,0.704874
/home/graphwork/Graphs/SNAP/as-735_G_619.mtx,7716,10608,2203,2094,3410,8495,0.705102
/home/graphwork/Graphs/SNAP/as-735_G_118.mtx,7716,6051,4303,1581,1827,4457,0.541982
/home/graphwork/Graphs/SNAP/as-735_G_162.mtx,7716,6475,4118,1611,1986,4859,0.566341
/home/graphwork/Graphs/SNAP/as-735_G_517.mtx,7716,9495,2745,1941,3027,7545,0.678387
/home/graphwork/Graphs/SNAP/wiki-RfA_Year.mtx,198275,0,198275,0,0,0,0.000000
/home/graphwork/Graphs/SNAP/as-735_G_685.mtx,7716,11456,1793,2243,3675,9200,0.720746
/home/graphwork/Graphs/SNAP/as-caida_G_056.mtx,31379,46413,8674,8312,14374,38062,0.728618
/home/graphwork/Graphs/SNAP/as-735_G_033.mtx,7716,5601,4563,1501,1647,4087,0.519135
/home/graphwork/Graphs/SNAP/as-caida_G_064.mtx,31379,46779,8254,8655,14453,38089,0.725414
/home/graphwork/Graphs/SNAP/as-735_G_314.mtx,7716,7730,3566,1747,2390,5955,0.617018
/home/graphwork/Graphs/SNAP/ca-CondMat.mtx,23133,93439,567,3343,17234,84595,0.887687
/home/graphwork/Graphs/SNAP/as-735_G_363.mtx,7716,7905,3388,1792,2527,6092,0.625308
/home/graphwork/Graphs/SNAP/web-Stanford.mtx,281903,1992636,365,29470,181906,1676077,0.828197
/home/graphwork/Graphs/SNAP/as-caida_G_053.mtx,31379,45148,8919,8363,14083,36756,0.719910
/home/graphwork/Graphs/SNAP/as-735_G_469.mtx,7716,8860,2973,1898,2839,6947,0.657847
/home/graphwork/Graphs/SNAP/ca-HepPh_nodename.mtx,12008,0,12008,0,0,0,0.000000
/home/graphwork/Graphs/SNAP/as-735_G_017.mtx,7716,5256,4638,1545,1528,3698,0.489576
/home/graphwork/Graphs/SNAP/as-caida_G_075.mtx,31379,48746,7496,8925,14940,39784,0.733354
/home/graphwork/Graphs/SNAP/as-735_G_714.mtx,7716,4283,5631,808,1276,3471,0.504729
/home/graphwork/Graphs/SNAP/as-735_G_430.mtx,7716,8457,3165,1838,2704,6598,0.645554
/home/graphwork/Graphs/SNAP/as-735_G_047.mtx,7716,5700,4517,1501,1693,4186,0.526522
/home/graphwork/Graphs/SNAP/as-735_G_710.mtx,7716,3172,6231,553,931,2614,0.438051
/home/graphwork/Graphs/SNAP/as-735_G_522.mtx,7716,9532,2721,1946,3046,7577,0.679612
/home/graphwork/Graphs/SNAP/as-735_G_513.mtx,7716,9442,2765,1939,3008,7492,0.676391
/home/graphwork/Graphs/SNAP/as-735_G_197.mtx,7716,6733,4025,1597,2091,5126,0.582712
/home/graphwork/Graphs/SNAP/as-735_G_584.mtx,7716,10328,2360,2031,3318,8280,0.700620
/home/graphwork/Graphs/SNAP/as-735_G_084.mtx,7716,5863,4402,1539,1774,4319,0.535542
/home/graphwork/Graphs/SNAP/as-735_G_019.mtx,7716,5281,4635,1547,1527,3717,0.490262
/home/graphwork/Graphs/SNAP/as-735_G_180.mtx,7716,6589,4081,1608,2025,4974,0.573035
/home/graphwork/Graphs/SNAP/ca-AstroPh_nodename.mtx,18772,962998769,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_333.mtx,7716,7527,3521,1783,2399,5718,0.607598
/home/graphwork/Graphs/SNAP/as-735_G_176.mtx,7716,6606,4085,1614,2013,4981,0.572200
/home/graphwork/Graphs/SNAP/as-735_G_046.mtx,7716,5686,4522,1507,1685,4172,0.525409
/home/graphwork/Graphs/SNAP/as-735_G_346.mtx,7716,7650,3464,1806,2442,5834,0.613052
/home/graphwork/Graphs/SNAP/p2p-Gnutella24.mtx,26518,65369,11,10990,15519,54380,0.790297
/home/graphwork/Graphs/SNAP/as-735_G_557.mtx,7716,9945,2531,1959,3219,7969,0.693943
/home/graphwork/Graphs/SNAP/as-735_G_029.mtx,7716,5576,4576,1496,1641,4071,0.518497
/home/graphwork/Graphs/SNAP/as-caida_G_035.mtx,31379,43780,9797,7914,13656,35840,0.717477
/home/graphwork/Graphs/SNAP/as-735_G_139.mtx,7716,6270,4220,1596,1898,4667,0.554502
/home/graphwork/Graphs/SNAP/as-735_G_309.mtx,7716,7639,3578,1750,2373,5858,0.612725
/home/graphwork/Graphs/SNAP/as-735_G_546.mtx,7716,9819,2585,1962,3161,7838,0.688638
/home/graphwork/Graphs/SNAP/as-735_G_387.mtx,7716,8151,3312,1789,2606,6342,0.636606
/home/graphwork/Graphs/SNAP/as-735_G_512.mtx,7716,9458,2774,1924,3015,7525,0.678319
/home/graphwork/Graphs/SNAP/as-735_G_643.mtx,7716,10823,2063,2144,3505,8669,0.709863
/home/graphwork/Graphs/SNAP/as-735_G_628.mtx,7716,10653,2133,2126,3455,8520,0.706188
/home/graphwork/Graphs/SNAP/as-735_G_458.mtx,7716,8763,3028,1868,2816,6884,0.657000
/home/graphwork/Graphs/SNAP/as-735_G_158.mtx,7716,6444,4126,1626,1965,4817,0.562949
/home/graphwork/Graphs/SNAP/as-735_G_362.mtx,7716,7877,3397,1790,2522,6071,0.624798
/home/graphwork/Graphs/SNAP/as-caida_G_104.mtx,31379,52412,5854,9610,15896,42763,0.744639
/home/graphwork/Graphs/SNAP/as-735_G_475.mtx,7716,8938,2944,1896,2869,7024,0.661027
/home/graphwork/Graphs/SNAP/as-735_G_026.mtx,7716,5368,4603,1524,1585,3833,0.501355
/home/graphwork/Graphs/SNAP/as-735_G_041.mtx,7716,5666,4539,1493,1679,4160,0.524937
/home/graphwork/Graphs/SNAP/as-735_G_529.mtx,7716,9579,2689,1947,3076,7621,0.681625
/home/graphwork/Graphs/SNAP/wiki-RfA_Neutral.mtx,11380,11805,7413,1331,2637,10473,0.673993
/home/graphwork/Graphs/SNAP/as-735_G_524.mtx,7716,9517,2725,1935,3053,7573,0.680336
/home/graphwork/Graphs/SNAP/as-735_G_652.mtx,7716,10931,2004,2168,3539,8751,0.711373
/home/graphwork/Graphs/SNAP/com-LiveJournal_nodeid.mtx,3997962,1328388672,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_264.mtx,7716,6838,3841,1688,2178,5130,0.581432
/home/graphwork/Graphs/SNAP/as-735_G_060.mtx,7716,5775,4473,1534,1706,4232,0.527873
/home/graphwork/Graphs/SNAP/ca-AstroPh.mtx,18772,198050,290,1690,15929,193922,0.973247
/home/graphwork/Graphs/SNAP/as-caida_G_049.mtx,31379,45392,9048,8233,14081,37124,0.723042
/home/graphwork/Graphs/SNAP/wiki-Talk.mtx,2394385,4659565,2555,1769165,622315,2889703,0.546524
/home/graphwork/Graphs/SNAP/as-735_G_674.mtx,7716,11321,1857,2230,3623,9077,0.717340
/home/graphwork/Graphs/SNAP/as-735_G_028.mtx,7716,5558,4587,1490,1635,4057,0.517683
/home/graphwork/Graphs/SNAP/as-735_G_589.mtx,7716,10351,2355,2023,3331,8311,0.702125
/home/graphwork/Graphs/SNAP/as-735_G_630.mtx,7716,10732,2119,2133,3458,8584,0.706854
/home/graphwork/Graphs/SNAP/com-DBLP.mtx,317080,1049866,1,68360,211409,883570,0.818661
/home/graphwork/Graphs/SNAP/as-735_G_669.mtx,7716,11305,1888,2208,3617,9088,0.718624
/home/graphwork/Graphs/SNAP/as-735_G_446.mtx,7716,8668,3073,1856,2781,6797,0.653640
/home/graphwork/Graphs/SNAP/as-735_G_518.mtx,7716,9485,2748,1932,3032,7542,0.678858
/home/graphwork/Graphs/SNAP/as-735_G_647.mtx,7716,10852,2052,2148,3512,8694,0.710401
/home/graphwork/Graphs/SNAP/as-735_G_247.mtx,7716,6989,3881,1628,2203,5351,0.594865
/home/graphwork/Graphs/SNAP/as-735_G_555.mtx,7716,9921,2540,1963,3206,7941,0.692648
/home/graphwork/Graphs/SNAP/as-735_G_583.mtx,7716,10240,2368,2022,3313,8187,0.698220
/home/graphwork/Graphs/SNAP/soc-sign-bitcoin-otc.mtx,5881,21492,4,2297,3574,19181,0.858201
/home/graphwork/Graphs/SNAP/Oregon-2_G_9.mtx,11806,32730,346,3362,8085,29342,0.864145
/home/graphwork/Graphs/SNAP/as-735_G_573.mtx,7716,10057,2450,2008,3251,8032,0.694035
/home/graphwork/Graphs/SNAP/loc-Gowalla_longitude.mtx,6442892,0,6442892,0,0,0,0.000000
/home/graphwork/Graphs/SNAP/as-735_G_449.mtx,7716,8721,3074,1827,2807,6875,0.658121
/home/graphwork/Graphs/SNAP/as-735_G_307.mtx,7716,7591,3592,1764,2347,5799,0.609005
/home/graphwork/Graphs/SNAP/as-caida_G_061.mtx,31379,47193,8415,8539,14410,38623,0.728788
/home/graphwork/Graphs/SNAP/soc-sign-bitcoin-alpha_nodeid.mtx,3783,1104929265,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_393.mtx,7716,8124,3303,1822,2588,6293,0.633200
/home/graphwork/Graphs/SNAP/as-735_G_590.mtx,7716,6528,4369,1371,1971,5143,0.590073
/home/graphwork/Graphs/SNAP/as-735_G_384.mtx,7716,8089,3323,1807,2575,6257,0.631497
/home/graphwork/Graphs/SNAP/sx-stackoverflow_temporal_edges_c2a.mtx,25405374,1632300096,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_245.mtx,7716,6932,3881,1648,2182,5272,0.589713
/home/graphwork/Graphs/SNAP/as-735_G_281.mtx,7716,7308,3709,1732,2267,5558,0.599275
/home/graphwork/Graphs/SNAP/amazon0601.mtx,403394,2443408,7,13331,387422,2416749,0.986902
/home/graphwork/Graphs/SNAP/as-caida_G_081.mtx,31379,42994,10474,7994,12897,34971,0.705812
/home/graphwork/Graphs/SNAP/as-735_G_317.mtx,7716,7735,3548,1752,2407,5964,0.618261
/home/graphwork/Graphs/SNAP/as-735_G_201.mtx,7716,6727,4018,1602,2092,5115,0.582050
/home/graphwork/Graphs/SNAP/as-735_G_192.mtx,7716,6690,4040,1612,2057,5061,0.577313
/home/graphwork/Graphs/SNAP/wiki-RfA_Result.mtx,198275,0,198275,0,0,0,0.000000
/home/graphwork/Graphs/SNAP/as-caida_G_095.mtx,31379,51145,6438,9404,15525,41716,0.740314
/home/graphwork/Graphs/SNAP/as-Skitter.mtx,1696415,11095298,756,238721,1443769,10830987,0.967293
/home/graphwork/Graphs/SNAP/as-caida_G_122.mtx,31379,52861,4991,10149,16219,42672,0.740790
/home/graphwork/Graphs/SNAP/com-Friendster_nodeid.mtx,65608366,1117755088,Graph too large
/home/graphwork/Graphs/SNAP/email-EuAll.mtx,265214,364481,15836,213213,36106,151162,0.340413
/home/graphwork/Graphs/SNAP/as-caida_G_044.mtx,31379,44780,9308,8121,13936,36630,0.720992
/home/graphwork/Graphs/SNAP/as-735_G_296.mtx,7716,7425,3650,1760,2295,5642,0.601746
/home/graphwork/Graphs/SNAP/as-735_G_074.mtx,7716,5718,4453,1553,1708,4158,0.523392
/home/graphwork/Graphs/SNAP/sx-stackoverflow_temporal_edges.mtx,63497050,0,63497050,0,0,0,0.000000
/home/graphwork/Graphs/SNAP/as-735_G_636.mtx,7716,10770,2098,2133,3480,8625,0.708573
/home/graphwork/Graphs/SNAP/as-735_G_577.mtx,7716,10134,2402,2028,3279,8089,0.695290
/home/graphwork/Graphs/SNAP/as-735_G_622.mtx,7716,6684,4243,1429,2043,5250,0.594906
/home/graphwork/Graphs/SNAP/as-735_G_147.mtx,7716,6350,4180,1590,1946,4757,0.561324
/home/graphwork/Graphs/SNAP/as-735_G_538.mtx,7716,9653,2645,1949,3116,7689,0.684405
/home/graphwork/Graphs/SNAP/as-735_G_432.mtx,7716,8523,3147,1821,2740,6683,0.650432
/home/graphwork/Graphs/SNAP/higgs-twitter_temporal_edges.mtx,563069,966636608,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_254.mtx,7716,7035,3840,1664,2205,5355,0.592812
/home/graphwork/Graphs/SNAP/as-735_G_038.mtx,7716,5631,4552,1509,1653,4115,0.520761
/home/graphwork/Graphs/SNAP/as-735_G_437.mtx,7716,8552,3133,1830,2747,6707,0.651128
/home/graphwork/Graphs/SNAP/as-735_G_056.mtx,7716,5705,4501,1503,1710,4195,0.528077
/home/graphwork/Graphs/SNAP/higgs-twitter_retweet.mtx,456626,327374,213334,188396,54606,138435,0.298258
/home/graphwork/Graphs/SNAP/as-735_G_378.mtx,7716,8038,3347,1802,2560,6220,0.630464
/home/graphwork/Graphs/SNAP/as-735_G_658.mtx,7716,11081,1979,2157,3576,8914,0.716380
/home/graphwork/Graphs/SNAP/Oregon-1_G_3.mtx,11492,22469,703,3861,6922,18594,0.781676
/home/graphwork/Graphs/SNAP/as-735_G_208.mtx,7716,6732,4004,1637,2072,5087,0.578187
/home/graphwork/Graphs/SNAP/as-735_G_272.mtx,7716,6851,3752,1767,2187,5062,0.574797
/home/graphwork/Graphs/SNAP/p2p-Gnutella05.mtx,8846,31839,3,2012,6830,29823,0.916607
/home/graphwork/Graphs/SNAP/as-735_G_620.mtx,7716,10565,2178,2116,3415,8433,0.703078
/home/graphwork/Graphs/SNAP/as-caida_G_076.mtx,31379,49089,7462,8953,14949,40105,0.734495
/home/graphwork/Graphs/SNAP/as-735_G_049.mtx,7716,5708,4514,1514,1686,4187,0.525821
/home/graphwork/Graphs/SNAP/as-735_G_442.mtx,7716,8655,3092,1835,2783,6805,0.655039
/home/graphwork/Graphs/SNAP/as-735_G_198.mtx,7716,6718,4016,1622,2071,5079,0.578149
/home/graphwork/Graphs/SNAP/ca-GrQc.mtx,5242,14484,355,1548,2651,10480,0.690178
/home/graphwork/Graphs/SNAP/as-735_G_326.mtx,7716,7815,3534,1717,2453,6065,0.624647
/home/graphwork/Graphs/SNAP/as-735_G_531.mtx,7716,9664,2686,1934,3092,7719,0.685180
/home/graphwork/Graphs/SNAP/as-735_G_344.mtx,7716,7604,3493,1794,2423,5796,0.611368
/home/graphwork/Graphs/SNAP/CollegeMsg.mtx,1899,13838,4,399,1498,13440,0.959527
/home/graphwork/Graphs/SNAP/as-735_G_205.mtx,7716,6766,3995,1614,2103,5142,0.582973
/home/graphwork/Graphs/SNAP/as-735_G_661.mtx,7716,11157,1955,2168,3590,8979,0.717549
/home/graphwork/Graphs/SNAP/as-735_G_581.mtx,7716,10196,2384,2022,3302,8155,0.697737
/home/graphwork/Graphs/SNAP/as-735_G_693.mtx,7716,12046,1590,2330,3792,9706,0.729502
/home/graphwork/Graphs/SNAP/as-735_G_639.mtx,7716,239,7614,30,74,210,0.060288
/home/graphwork/Graphs/SNAP/as-735_G_498.mtx,7716,9227,2842,1922,2948,7294,0.670080
/home/graphwork/Graphs/SNAP/as-735_G_130.mtx,7716,6168,4262,1585,1869,4580,0.550020
/home/graphwork/Graphs/SNAP/cit-Patents.mtx,3774768,16518947,3627,678955,3090253,15836408,0.944324
/home/graphwork/Graphs/SNAP/as-735_G_217.mtx,7716,6834,3965,1621,2125,5201,0.585812
/home/graphwork/Graphs/SNAP/soc-sign-bitcoin-otc_temporal_edges.mtx,35592,1562235377,Graph too large
/home/graphwork/Graphs/SNAP/as-735_G_170.mtx,7716,6563,4107,1606,2002,4952,0.571250
/home/graphwork/Graphs/SNAP/as-caida_G_050.mtx,31379,45196,9063,8300,13999,36861,0.720377
/home/graphwork/Graphs/SNAP/as-735_G_376.mtx,7716,7962,3367,1808,2534,6138,0.626481
/home/graphwork/Graphs/SNAP/as-735_G_379.mtx,7716,8060,3341,1803,2567,6245,0.631692
/home/graphwork/Graphs/SNAP/as-caida_G_082.mtx,31379,49200,7238,9142,14990,40038,0.732522
/home/graphwork/Graphs/SNAP/as-735_G_467.mtx,7716,8884,2970,1879,2859,6986,0.660454
/home/graphwork/Graphs/SNAP/as-735_G_032.mtx,7716,5581,4564,1510,1638,4060,0.516898
/home/graphwork/Graphs/SNAP/as-735_G_090.mtx,7716,5939,4395,1518,1797,4404,0.541237
/home/graphwork/Graphs/SNAP/as-735_G_701.mtx,7716,12232,1503,2375,3834,9847,0.731137
/home/graphwork/Graphs/SNAP/as-caida_G_096.mtx,31379,51178,6290,9450,15628,41705,0.740554
/home/graphwork/Graphs/SNAP/as-caida_G_090.mtx,31379,50462,6731,9270,15365,41165,0.738419
/home/graphwork/Graphs/SNAP/as-735_G_196.mtx,7716,6719,4024,1617,2070,5089,0.578992
/home/graphwork/Graphs/SNAP/as-caida_G_069.mtx,31379,46095,7990,8963,14410,37098,0.717057
/home/graphwork/Graphs/SNAP/as-735_G_536.mtx,7716,9675,2655,1947,3109,7715,0.684955
/home/graphwork/Graphs/SNAP/as-735_G_061.mtx,7716,5709,4480,1532,1703,4172,0.525086
/home/graphwork/Graphs/SNAP/as-735_G_520.mtx,7716,9498,2744,1937,3032,7552,0.678946
/home/graphwork/Graphs/SNAP/as-735_G_371.mtx,7716,8020,3366,1807,2537,6199,0.628683
/home/graphwork/Graphs/SNAP/as-735_G_229.mtx,7716,6913,3925,1629,2157,5269,0.589314
/home/graphwork/Graphs/SNAP/com-Youtube_Communities_top5000.mtx,1134890,72959,1092667,27983,13594,43917,0.079191
/home/graphwork/Graphs/SNAP/as-735_G_129.mtx,7716,6137,4258,1599,1853,4518,0.544722
/home/graphwork/Graphs/SNAP/as-735_G_527.mtx,7716,9550,2701,1968,3044,7573,0.678326
/home/graphwork/Graphs/SNAP/as-735_G_532.mtx,7716,9595,2688,1941,3082,7641,0.682524
/home/graphwork/Graphs/SNAP/as-735_G_544.mtx,7716,9789,2592,1969,3148,7803,0.687111
/home/graphwork/Graphs/SNAP/as-735_G_708.mtx,7716,1734,6950,240,528,1495,0.314557
/home/graphwork/Graphs/SNAP/as-caida_G_051.mtx,31379,45050,8924,8257,14186,36768,0.722117
/home/graphwork/Graphs/SNAP/as-735_G_140.mtx,7716,6288,4212,1601,1903,4684,0.555441
/home/graphwork/Graphs/SNAP/as-735_G_222.mtx,7716,6836,3956,1627,2131,5203,0.586170
/home/graphwork/Graphs/SNAP/as-caida_G_016.mtx,31379,38930,12113,6957,12293,31943,0.697361
/home/graphwork/Graphs/SNAP/as-735_G_021.mtx,7716,5338,4617,1532,1561,3791,0.497118
/home/graphwork/Graphs/SNAP/as-735_G_275.mtx,7716,7004,3747,1745,2212,5234,0.583686
/home/graphwork/Graphs/SNAP/as-735_G_051.mtx,7716,5719,4510,1506,1697,4204,0.527566
/home/graphwork/Graphs/SNAP/as-735_G_160.mtx,7716,6443,4135,1614,1964,4820,0.563246
/home/graphwork/Graphs/SNAP/sx-mathoverflow_C2Q.mtx,24818,89370,8127,4460,12232,84909,0.894340
/home/graphwork/Graphs/SNAP/as-735_G_065.mtx,7716,5648,4470,1551,1694,4092,0.519567
/home/graphwork/Graphs/SNAP/as-735_G_012.mtx,7716,5238,4662,1530,1520,3697,0.489996
/home/graphwork/Graphs/SNAP/as-735_G_727.mtx,7716,4270,5628,822,1268,3449,0.502338
/home/graphwork/Graphs/SNAP/as-735_G_575.mtx,7716,10092,2426,2015,3269,8062,0.695090
/home/graphwork/Graphs/SNAP/as-735_G_610.mtx,7716,10565,2225,2082,3405,8472,0.705436
/home/graphwork/Graphs/SNAP/as-735_G_419.mtx,7716,1249,7168,155,395,1095,0.253084
/home/graphwork/Graphs/SNAP/as-735_G_552.mtx,7716,9882,2557,1967,3186,7900,0.690902
/home/graphwork/Graphs/SNAP/as-caida_G_045.mtx,31379,44576,9294,8217,13851,36325,0.717666
/home/graphwork/Graphs/SNAP/as-caida_G_094.mtx,31379,51238,6411,9323,15635,41893,0.742751
/home/graphwork/Graphs/SNAP/as-735_G_615.mtx,7716,10581,2212,2072,3422,8487,0.706282
/home/graphwork/Graphs/SNAP/sx-askubuntu_A2Q.mtx,159316,246781,31105,81740,46455,165010,0.576639
/home/graphwork/Graphs/SNAP/as-735_G_128.mtx,7716,6124,4267,1593,1851,4517,0.545231
/home/graphwork/Graphs/SNAP/as-735_G_443.mtx,7716,8652,3094,1825,2788,6805,0.655396
/home/graphwork/Graphs/SNAP/as-735_G_164.mtx,7716,6518,4110,1631,1968,4867,0.563897
/home/graphwork/Graphs/SNAP/as-735_G_563.mtx,7716,9961,2515,1987,3208,7960,0.692091
/home/graphwork/Graphs/SNAP/as-caida_G_008.mtx,31379,36070,13725,6251,11398,29806,0.685961
/home/graphwork/Graphs/SNAP/as-735_G_595.mtx,7716,10428,2315,2034,3355,8364,0.702891
/home/graphwork/Graphs/SNAP/soc-sign-Slashdot090216.mtx,81871,497672,5,30250,51269,466707,0.914101
/home/graphwork/Graphs/SNAP/as-735_G_071.mtx,7716,5716,4462,1540,1711,4167,0.524598
/home/graphwork/Graphs/SNAP/as-735_G_357.mtx,7716,7830,3416,1789,2503,6021,0.622219
/home/graphwork/Graphs/SNAP/as-735_G_593.mtx,7716,10395,2335,2014,3359,8361,0.704448
/home/graphwork/Graphs/SNAP/as-735_G_125.mtx,7716,6109,4264,1614,1836,4488,0.542390
/home/graphwork/Graphs/SNAP/as-735_G_550.mtx,7716,9856,2555,1985,3168,7852,0.688056
/home/graphwork/Graphs/SNAP/as-735_G_083.mtx,7716,5901,4401,1537,1777,4359,0.537709
/home/graphwork/Graphs/SNAP/as-735_G_142.mtx,7716,6302,4214,1587,1912,4706,0.557283
/home/graphwork/Graphs/SNAP/as-caida_G_037.mtx,31379,44327,9708,7923,13732,36371,0.720419
/home/graphwork/Graphs/SNAP/as-735_G_191.mtx,7716,5233,4834,1297,1582,3927,0.518975
/home/graphwork/Graphs/SNAP/as-735_nodename.mtx,7716,0,7716,0,0,0,0.000000
/home/graphwork/Graphs/SNAP/as-735_G_664.mtx,7716,11234,1914,2190,3609,9035,0.718228
/home/graphwork/Graphs/SNAP/as-735_G_239.mtx,7716,6921,3904,1633,2174,5276,0.590315
